lat,lon,Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,NPP
-75.21912,-54.636765,-1.8519403,0.00125029,330.0147,47.0135,26.983261,8.0142975,1.9171075,34.17578,39.58171,0.0458,0.06997772,5.411104,0.023419694,0.09600768
-75.22387,-53.625614,-1.8508047,0.00124687,329.55024,46.885878,26.943853,8.013435,1.9143393,34.119698,39.505844,0.0473,0.06517458,5.411852,0.023966895,0.08978688
-75.2282,-52.614388,-1.850443,0.00124345,328.8302,47.049027,26.976837,8.012435,1.9162396,34.102535,39.545223,0.049,0.061332524,5.4149986,0.02399114,0.0839808
-75.232124,-51.603096,-1.8532135,0.00122171,327.71727,47.719214,27.136484,8.010967,1.9264455,34.145325,39.802715,0.0495,0.059637085,5.4249526,0.023206916,0.08045568
-75.23562,-50.591766,-1.8494787,0.00121055,325.34763,48.920576,27.38414,8.007998,1.9419412,34.18216,40.203365,0.0485,0.07042859,5.430651,0.02157611,0.09403776
-75.23869,-49.580406,-1.8281764,0.00122058,321.4176,50.533712,27.689131,8.004794,1.960547,34.170715,40.692497,0.0469,0.078777865,5.4325415,0.01965033,0.1057536
-75.24135,-48.56904,-1.8114996,0.00119565,317.41554,52.216936,28.031422,8.00233,1.9813522,34.154655,41.233807,0.0468,0.08022129,5.4548574,0.018553297,0.1119744
-75.24358,-47.55768,-1.802757,0.0011154,315.13277,53.26287,28.297747,8.001367,1.99736,34.142788,41.66041,0.0482,0.08295653,5.509861,0.019000028,0.1275264
-75.2454,-46.546345,-1.7977732,0.00102358,314.72313,53.52763,28.419496,8.001114,2.0044735,34.119064,41.84707,0.0509,0.09041934,5.5760182,0.02055366,0.1544832
-75.2468,-45.53505,-1.8023074,0.000938058,315.46518,53.40722,28.487101,8.001251,2.0084074,34.143147,41.94789,0.0533,0.095348924,5.636229,0.022017213,0.1752192
-75.247795,-44.523815,-1.8020164,0.000893344,316.1554,53.12732,28.493065,8.001969,2.0085732,34.142643,41.94976,0.0552,0.09638465,5.6720693,0.022826509,0.1855872
-75.248375,-43.512653,-1.8053561,0.000859047,317.22748,52.906707,28.509466,8.003029,2.0097913,34.174084,41.966896,0.0565,0.099050015,5.69597,0.023217524,0.1980288
-75.24855,-42.501583,-1.805806,0.000846977,318.32322,52.668247,28.497618,8.003789,2.009197,34.188854,41.942093,0.0578,0.10411794,5.7039172,0.023467572,0.2166912
-75.24832,-41.490623,-1.8079487,0.000845498,319.49803,52.429527,28.472055,8.004405,2.007717,34.19923,41.893276,0.0585,0.10944956,5.702187,0.02367604,0.2363904
-75.247696,-40.479782,-1.8105301,0.000841228,320.86352,52.178696,28.450986,8.006211,2.006569,34.223606,41.85242,0.0589,0.11581254,5.6971596,0.023955938,0.2571264
-75.24667,-39.46908,-1.8106272,0.00084327,322.31006,51.773105,28.395979,8.008988,2.0030437,34.22919,41.750267,0.0601,0.119795434,5.681324,0.024450694,0.2778624
-75.24527,-38.458538,-1.8056012,0.000849328,324.20155,51.074702,28.285826,8.014371,1.9955365,34.19652,41.53317,0.0623,0.12646838,5.650045,0.02550193,0.3068928
-75.24347,-37.448162,-1.8036066,0.000850453,326.8915,50.09975,28.132487,8.019791,1.985131,34.153038,41.217655,0.065,0.13020012,5.5981684,0.027206557,0.3359232
-75.2413,-36.43797,-1.7987754,0.000863588,330.0883,48.90594,27.9228,8.0246525,1.9709019,34.091457,40.799763,0.0696,0.13449246,5.5218157,0.029294317,0.378432
-75.238754,-35.427975,-1.7827827,0.000894311,333.42895,47.698785,27.675638,8.0286875,1.954155,33.99817,40.328125,0.0854,0.14998391,5.4349927,0.031286832,0.4841856
-75.23585,-34.41819,-1.7727288,0.000920146,336.81828,46.700343,27.461236,8.031581,1.939734,33.946716,39.92501,0.155163,0.17086418,5.3629866,0.03293458,0.6811776
-75.232574,-33.408634,-1.7481583,0.00096013,339.7313,45.84792,27.229117,8.034891,1.9240907,33.86588,39.50897,0.372016,0.1977637,5.3111017,0.034210818,1.078272
-75.22896,-32.39931,-1.7343205,0.00100114,342.78095,45.077525,26.939832,8.03942,1.9048597,33.773212,38.963375,0.859414,0.22034088,5.3061335,0.03563144,1.928448
-75.22499,-31.390244,-1.682317,0.00106019,347.0065,43.983012,26.377214,8.05013,1.8682751,33.583878,37.95505,1.547825,0.2682788,5.435299,0.040687733,4.904064
-75.220695,-30.381435,-1.5459787,0.00111227,353.68335,42.210527,25.414996,8.067538,1.8071263,33.344296,36.370003,2.192967,0.36124277,5.8239554,0.05538822,14.10048
-75.21607,-29.372902,-1.393478,0.0011104,362.51488,39.858706,24.156533,8.084934,1.7288346,33.17607,34.29001,2.525697,0.4216176,6.4554797,0.08309804,24.26112
-75.21113,-28.364653,-1.1270448,0.00118385,371.43683,36.711395,22.30438,8.093754,1.6133769,32.7567,31.518717,2.900451,0.46544275,7.302257,0.12281243,35.87328
-75.20587,-27.356697,-0.5070605,0.00119483,383.0839,33.48026,20.461004,8.088738,1.5013617,32.840366,29.58172,3.398545,0.5118302,8.428622,0.16441548,53.9136
-75.20032,-26.349047,0.118944876,0.00149406,388.61156,31.208083,19.152548,8.088654,1.4213137,32.901703,28.88367,3.920863,0.5409932,9.157582,0.19422382,66.66624
-74.93012,-59.664593,-1.8846596,0.00134512,336.79253,48.900437,27.603764,8.010627,1.9595823,34.53547,40.328785,0.0405,0.05794422,5.302404,0.01525817,0.05816448
-74.93639,-58.65552,-1.8694744,0.00127769,333.99296,48.669893,27.48074,8.011678,1.950877,34.414555,40.19547,0.0411,0.050570715,5.339,0.017271248,0.05463936
-74.94228,-57.646317,-1.8568529,0.00124388,332.12793,48.527434,27.405169,8.011977,1.9455027,34.380936,40.17065,0.0413,0.0580694,5.3675906,0.018487734,0.0648
-74.94779,-56.63699,-1.8555174,0.00121035,331.1406,48.359666,27.35423,8.012197,1.9420257,34.36317,40.142475,0.041,0.060414374,5.393266,0.019610494,0.06988032
-74.95293,-55.627556,-1.8534194,0.00122313,329.89407,48.024375,27.231429,8.012714,1.9335416,34.233723,39.913376,0.0412,0.06401925,5.3965156,0.02073751,0.07651584
-74.95768,-54.618027,-1.863391,0.00115965,330.39412,47.96943,27.263835,8.013279,1.9360401,34.228165,39.91755,0.041,0.050538674,5.4223062,0.021795608,0.06137856
-74.96205,-53.60842,-1.8616295,0.00115448,330.05792,47.87768,27.236,8.012642,1.9340902,34.19067,39.878544,0.0427,0.04948834,5.4269377,0.022306815,0.06189696
-74.96604,-52.59875,-1.8346472,0.0012392,328.25625,47.83407,27.143257,8.010715,1.9270924,34.149952,39.839603,0.046,0.08425121,5.406033,0.02203352,0.1150848
-74.96964,-51.589027,-1.8311691,0.00123383,327.14918,48.432313,27.281782,8.008735,1.9359118,34.20398,40.07567,0.0469,0.08032328,5.413217,0.021162847,0.1057536
-74.972855,-50.57927,-1.84106,0.00121116,325.39,49.46625,27.513076,8.007009,1.9506287,34.25488,40.4315,0.0465,0.07784564,5.4208324,0.019810092,0.09922176
-74.975685,-49.569492,-1.820505,0.00122263,322.08547,50.787766,27.760923,8.00466,1.9657146,34.236046,40.815823,0.0462,0.07880103,5.4195314,0.018280361,0.09911808
-74.978134,-48.559708,-1.8089749,0.00120146,318.2135,52.27138,28.048908,8.002031,1.983039,34.20555,41.261074,0.0466,0.07993997,5.434862,0.017488526,0.1047168
-74.980194,-47.549927,-1.8028909,0.00112488,315.19583,53.378336,28.307473,8.000548,1.9982867,34.17165,41.674194,0.0483,0.08251475,5.488518,0.018175037,0.1181952
-74.98188,-46.540173,-1.7998462,0.00101256,314.48814,53.701155,28.452702,8.00032,2.0066774,34.143974,41.901176,0.0513,0.08890931,5.5695386,0.020243124,0.145152
-74.983185,-45.530453,-1.8039286,0.000906729,315.40206,53.43584,28.515145,8.000923,2.0099895,34.158543,41.992584,0.0541,0.09425704,5.64568,0.022352426,0.1689984
-74.98411,-44.520782,-1.8044692,0.000849305,316.47873,52.915428,28.500617,8.001727,2.0086071,34.148335,41.94794,0.0563,0.095843,5.6903525,0.02364825,0.18144
-74.98466,-43.511177,-1.806432,0.00080849,317.9207,52.516136,28.501237,8.002844,2.0087035,34.178883,41.934803,0.0578,0.09889857,5.7171327,0.024285233,0.1949184
-74.98483,-42.50165,-1.8047816,0.00079747,319.09618,52.192535,28.477866,8.003854,2.0072882,34.185444,41.887413,0.0588,0.10342338,5.7234927,0.024559922,0.212544
-74.98464,-41.492218,-1.8057152,0.0007966,320.32946,51.902164,28.444028,8.005373,2.0052264,34.191315,41.824013,0.0587,0.10844152,5.7193083,0.024808289,0.2322432
-74.984085,-40.48289,-1.8097038,0.000799867,321.8603,51.538605,28.395593,8.008131,2.002198,34.198563,41.723083,0.059,0.11524625,5.704672,0.025261814,0.2560896
-74.98317,-39.473682,-1.8108977,0.000805587,323.86532,50.938185,28.30686,8.013019,1.9963966,34.19712,41.548584,0.0606,0.11836111,5.67269,0.026156078,0.2768256
-74.981895,-38.464607,-1.805356,0.000820398,326.60097,49.989462,28.147845,8.019878,1.9857564,34.15766,41.236565,0.0632,0.12635508,5.6117186,0.027674905,0.3141504
-74.98027,-37.455677,-1.8036227,0.000835085,329.98103,48.860516,27.953757,8.025349,1.9727899,34.116024,40.843636,0.0662,0.13099895,5.529938,0.029639357,0.3494016
-74.9783,-36.446907,-1.797515,0.000860336,333.4183,47.72236,27.732695,8.029407,1.9579786,34.058537,40.41227,0.0701,0.13983454,5.4397443,0.031636257,0.4157568
-74.97599,-35.4383,-1.7796736,0.000898605,336.48133,46.743765,27.510753,8.032341,1.9430321,33.97733,39.99857,0.0806,0.16222791,5.3595887,0.03326795,0.5692032
-74.97335,-34.429882,-1.7709891,0.000927557,339.15424,46.051387,27.340945,8.03429,1.9316111,33.93558,39.683712,0.125742,0.18365203,5.3072628,0.034397115,0.8045568
-74.970375,-33.421654,-1.749201,0.000967412,341.13714,45.54227,27.166897,8.036798,1.9198157,33.858124,39.36508,0.273278,0.20575061,5.2796127,0.03500941,1.202688
-74.96708,-32.413628,-1.7290548,0.00100767,343.44077,45.07622,26.945267,8.040991,1.9050024,33.77234,38.957012,0.623926,0.23154579,5.292775,0.035357163,2.166912
-74.96347,-31.405819,-1.673457,0.00106572,346.63865,44.32408,26.495444,8.051566,1.8755452,33.59555,38.160046,1.25904,0.27698317,5.3944727,0.03719796,5.266944
-74.95956,-30.398233,-1.5496335,0.00112585,351.5613,43.03178,25.72986,8.067829,1.826402,33.349766,36.88673,1.836014,0.3585285,5.672136,0.04592555,13.37472
-74.955345,-29.390882,-1.4456618,0.00115545,358.00168,41.264456,24.735983,8.083193,1.7640454,33.16206,35.15045,2.302259,0.3900207,6.147603,0.0670361,20.52864
-74.950836,-28.383776,-1.2586169,0.00125705,365.93214,38.563058,23.133801,8.09173,1.6634541,32.71982,32.449516,2.879337,0.43761224,6.8561384,0.09807178,30.79296
-74.94605,-27.376919,-0.7447863,0.00129525,378.1039,35.42582,21.360535,8.085745,1.5545494,32.76415,30.321623,3.411453,0.50599825,7.886402,0.1258775,51.94368
-74.94099,-26.370325,-0.21421763,0.00154489,384.87592,33.403505,20.273097,8.087425,1.4887864,32.963486,29.562222,3.939843,0.5303866,8.5689,0.14719125,63.34848
-74.66719,-59.641033,-1.8834691,0.00127114,336.8707,49.039718,27.640143,8.006199,1.9620343,34.535477,40.34824,0.0373,0.048722323,5.283289,0.015244815,0.04582656
-74.672905,-58.633263,-1.8699889,0.001226,334.2302,48.93809,27.54079,8.007871,1.9547853,34.43247,40.25179,0.0393,0.055404183,5.3086383,0.016360294,0.05536512
-74.67828,-57.625378,-1.8591988,0.0012073,332.37663,48.952144,27.508756,8.009039,1.9523209,34.416187,40.298855,0.04,0.059851702,5.3401133,0.017214703,0.06262272
-74.68332,-56.61739,-1.8593042,0.00119323,331.07537,48.932556,27.48864,8.009887,1.9508165,34.40667,40.317814,0.0404,0.06531955,5.369053,0.018049934,0.07143552
-74.68801,-55.609314,-1.8528564,0.0012249,329.35196,48.677363,27.370682,8.010793,1.9425177,34.28735,40.129524,0.0406,0.06699166,5.3740996,0.018950803,0.07506432
-74.69235,-54.601162,-1.8552266,0.00120527,329.11286,48.57604,27.350178,8.01121,1.9411806,34.254032,40.08467,0.0408,0.061296966,5.391193,0.019815523,0.07122816
-74.69634,-53.59294,-1.8403776,0.00122583,328.41387,48.45721,27.292522,8.010615,1.9370758,34.198246,40.037987,0.0424,0.07756435,5.3912415,0.020206167,0.09756288
-74.69999,-52.584667,-1.8220679,0.00126493,327.2913,48.584968,27.289465,8.009234,1.9364448,34.186203,40.06788,0.045,0.07869389,5.38674,0.019921636,0.10015488
-74.703285,-51.57635,-1.8249053,0.00125713,326.30232,49.121622,27.413508,8.007825,1.9443731,34.234333,40.27355,0.0458,0.078535914,5.3923144,0.019122861,0.09735552
-74.70622,-50.568005,-1.8241767,0.00123262,324.87598,50.03512,27.622828,8.006006,1.957763,34.280087,40.605602,0.0454,0.0773586,5.3994018,0.018044162,0.09289728
-74.70882,-49.559643,-1.8170371,0.00123956,321.8446,51.14084,27.819568,8.003642,1.9696043,34.248226,40.889027,0.0452,0.07740615,5.3951875,0.016956452,0.09217152
-74.71106,-48.551277,-1.8109571,0.00121295,318.2855,52.476265,28.075477,8.001151,1.9849527,34.220287,41.284706,0.0459,0.080216154,5.410457,0.0165042,0.09932544
-74.71296,-47.542915,-1.806064,0.00113977,314.90186,53.563952,28.312882,7.9993505,1.9987144,34.17193,41.667076,0.0479,0.082798645,5.465388,0.017457181,0.114048
-74.7145,-46.534576,-1.8063138,0.00101225,313.96076,53.89877,28.473394,7.999522,2.0078851,34.151173,41.920113,0.051,0.08621758,5.560035,0.01992557,0.1358208
-74.715706,-45.526264,-1.80827,0.000893281,315.15554,53.449135,28.518992,8.000515,2.009974,34.155323,41.9919,0.0541,0.09231479,5.6470027,0.022540757,0.160704
-74.71656,-44.518,-1.8091648,0.000827118,316.88362,52.64206,28.477883,8.001558,2.0067606,34.14328,41.89501,0.0569,0.095918916,5.6964643,0.024335268,0.1783296
-74.71708,-43.509792,-1.8085859,0.000782209,318.92642,52.021038,28.457446,8.002526,2.005463,34.177536,41.850555,0.0582,0.0998329,5.721795,0.025293053,0.1949184
-74.717255,-42.501648,-1.8045812,0.000771455,320.40262,51.563278,28.417015,8.004018,2.002904,34.17823,41.7716,0.0583,0.10366058,5.7241973,0.025695072,0.2104704
-74.717094,-41.493584,-1.805607,0.000774285,321.8188,51.164173,28.36393,8.006827,1.9995256,34.17275,41.663322,0.0581,0.1074829,5.7120123,0.0260507,0.2270592
-74.716606,-40.48561,-1.8105142,0.000781753,323.7043,50.649565,28.28785,8.01169,1.9946294,34.17175,41.503975,0.0589,0.112682156,5.6816842,0.026751093,0.2477952
-74.71579,-39.47774,-1.8115985,0.000792866,326.3461,49.860016,28.162817,8.018262,1.9864496,34.162426,41.251316,0.061,0.11493602,5.624188,0.028054304,0.2664576
-74.714645,-38.469986,-1.8053988,0.00081586,329.66307,48.788276,27.969519,8.024918,1.973631,34.121113,40.87543,0.0637,0.1235501,5.5362857,0.029898207,0.3089664
-74.71318,-37.462353,-1.8025304,0.000839216,333.20975,47.70358,27.765479,8.029234,1.9601036,34.086063,40.477856,0.0667,0.13029692,5.4413485,0.031889955,0.357696
-74.7114,-36.454853,-1.7942269,0.000874112,336.2808,46.77242,27.562533,8.031975,1.9465317,34.02789,40.08194,0.0699,0.14312162,5.357405,0.033595225,0.4478976
-74.70931,-35.4475,-1.7760661,0.000916179,338.52756,46.110272,27.387075,8.034139,1.9346598,33.954144,39.75357,0.0776,0.16654803,5.299138,0.034727564,0.6283008
-74.70692,-34.440296,-1.7706124,0.000946108,340.2132,45.74455,27.26948,8.035532,1.9266686,33.919495,39.528305,0.108962,0.18280873,5.274022,0.035286568,0.8615808
-74.70423,-33.43326,-1.7469773,0.000987154,341.48666,45.462526,27.131563,8.037823,1.9172631,33.838825,39.288174,0.210996,0.20446566,5.2691507,0.03538639,1.306368
-74.70125,-32.4264,-1.7238803,0.0010274,343.17675,45.19859,26.942225,8.04256,1.9045249,33.75465,38.951885,0.440622,0.2339686,5.2962448,0.035299792,2.405376
-74.697975,-31.419718,-1.6695046,0.00108902,345.36958,44.682637,26.572252,8.054735,1.8800294,33.577133,38.296562,0.878631,0.27286077,5.380668,0.036097415,5.349888
-74.69443,-30.413229,-1.5680526,0.00116173,348.2863,43.815758,26.004367,8.069738,1.8432188,33.34215,37.32954,1.360596,0.325289,5.5662943,0.041626798,11.19744
-74.69061,-29.406939,-1.5164546,0.00122526,352.03472,42.64704,25.299584,8.084009,1.7986073,33.157124,36.0864,1.853407,0.32047713,5.885939,0.0567041,14.10048
-74.68652,-28.400856,-1.3653145,0.0013514,358.49208,40.56983,24.074418,8.091374,1.7211881,32.7884,33.890923,2.624407,0.37909648,6.4360825,0.076263415,23.12064
-74.68218,-27.394989,-1.0599924,0.00145108,369.6549,38.02405,22.633135,8.088086,1.6321554,32.78551,31.806387,3.313086,0.4728542,7.269902,0.09298391,43.85664
-74.67759,-26.389343,-0.5879401,0.00173537,376.26126,36.25183,21.593278,8.082417,1.5683417,32.859127,30.728642,3.872973,0.5192048,7.879172,0.10677904,59.51232
-74.400185,-59.619953,-1.886785,0.00121587,337.05106,49.249902,27.702138,8.003688,1.9662506,34.565434,40.42484,0.0359,0.04798045,5.272257,0.015165856,0.04178304
-74.40537,-58.613346,-1.8768312,0.00117238,334.7042,49.266312,27.64051,8.004903,1.9615553,34.47967,40.36627,0.0386,0.050538816,5.2937972,0.015825544,0.0471744
-74.410255,-57.60664,-1.8604566,0.00120808,332.1115,49.253535,27.55722,8.006052,1.955293,34.391586,40.301888,0.0397,0.06348996,5.307639,0.016218668,0.06355584
-74.414825,-56.599854,-1.8587567,0.00121168,330.4464,49.329057,27.548686,8.006883,1.954441,34.377266,40.34056,0.0406,0.063605525,5.3335195,0.016727818,0.0658368
-74.41908,-55.59299,-1.8565514,0.00123098,328.8691,49.247995,27.488856,8.008159,1.9501005,34.316982,40.274452,0.0411,0.0642133,5.347108,0.017389852,0.0684288
-74.42303,-54.586063,-1.8424089,0.00122836,328.4654,49.22589,27.479796,8.008941,1.9494407,34.31536,40.319393,0.0419,0.07360974,5.3652828,0.018032977,0.08356608
-74.42665,-53.57908,-1.826609,0.00125845,327.47805,49.164195,27.43088,8.008904,1.9458635,34.24663,40.261135,0.043,0.07817392,5.366046,0.018367551,0.093312
-74.42997,-52.572052,-1.8264782,0.00127469,326.44805,49.352236,27.447522,8.007877,1.9466094,34.214638,40.27849,0.0443,0.07889845,5.365772,0.018191005,0.0953856
-74.43296,-51.56499,-1.8252,0.00126403,325.27995,49.9302,27.568528,8.006369,1.9542598,34.2399,40.47544,0.0447,0.07844246,5.369744,0.017545437,0.09310464
-74.43564,-50.557907,-1.8220139,0.00124893,323.35448,50.84855,27.752776,8.004308,1.965777,34.25878,40.763813,0.0446,0.078317575,5.372563,0.016727448,0.0917568
-74.438,-49.550808,-1.8184935,0.00124133,320.3593,51.97103,27.95299,8.0016365,1.9778877,34.239494,41.06283,0.0447,0.0783161,5.3743958,0.016002637,0.09258624
-74.44005,-48.543705,-1.8145719,0.00121072,316.97223,53.14682,28.171632,7.9995346,1.9908994,34.210342,41.41807,0.0456,0.08104779,5.3948923,0.015908565,0.09994752
-74.44177,-47.53661,-1.808954,0.00113565,313.79932,54.038633,28.3707,7.9984922,2.0021838,34.16167,41.748455,0.0477,0.0826587,5.4563154,0.017144934,0.1130112
-74.443184,-46.52953,-1.8090278,0.000996828,313.22652,54.18904,28.518513,7.9987907,2.0104952,34.151726,41.99327,0.0507,0.08512177,5.560631,0.019828423,0.1316736
-74.44429,-45.52248,-1.8128421,0.000875099,314.96477,53.46213,28.531618,8.000031,2.0105033,34.157063,42.00629,0.0543,0.090781644,5.653605,0.022793427,0.15552
-74.445076,-44.515465,-1.813548,0.000808913,317.39858,52.378662,28.45967,8.001269,2.0053135,34.14526,41.854164,0.0573,0.09525778,5.7009235,0.024925503,0.1741824
-74.44556,-43.5085,-1.8118331,0.000766958,319.97517,51.5648,28.414493,8.002853,2.0024213,34.16908,41.75816,0.0585,0.09921921,5.7188864,0.026106274,0.1886976
-74.44573,-42.50159,-1.809548,0.000758164,321.7954,50.979335,28.355716,8.004917,1.9986602,34.167255,41.636894,0.0586,0.102185175,5.712586,0.026663029,0.202176
-74.4456,-41.494747,-1.8100734,0.000764473,323.50445,50.46365,28.281739,8.008883,1.9938885,34.156834,41.486412,0.0586,0.105681464,5.686855,0.027189613,0.217728
-74.44517,-40.487984,-1.8135678,0.000773727,325.8263,49.816385,28.181309,8.014912,1.9874002,34.15376,41.276543,0.0595,0.109517775,5.637448,0.028169628,0.2343168
-74.44444,-39.481304,-1.8135662,0.000790199,328.95914,48.91238,28.027613,8.021711,1.9773638,34.141205,40.97159,0.0614,0.11251681,5.55736,0.029780495,0.2581632
-74.44342,-38.474724,-1.8072953,0.000820051,332.4274,47.858257,27.823748,8.027528,1.9638967,34.101616,40.57549,0.0638,0.12173325,5.457082,0.031725674,0.3048192
-74.44211,-37.468246,-1.8019344,0.000849713,335.621,46.94405,27.63573,8.030741,1.9514372,34.06914,40.205997,0.066,0.12941748,5.368031,0.033529835,0.3618432
-74.44051,-36.46188,-1.7911153,0.000887774,337.88183,46.29608,27.473655,8.033009,1.9405334,34.016567,39.89153,0.0684,0.14455414,5.305474,0.03481798,0.4644864
-74.43864,-35.45564,-1.7765732,0.000932254,339.21513,45.901265,27.341414,8.034922,1.9314786,33.947872,39.643177,0.0736,0.16313122,5.2727517,0.03546111,0.6334848
-74.436485,-34.449528,-1.7741154,0.000962864,340.09814,45.747112,27.25912,8.035915,1.9257584,33.913544,39.491817,0.0935,0.17246984,5.265472,0.035640434,0.8169984
-74.43406,-33.443554,-1.749017,0.00100262,340.77156,45.669135,27.156925,8.037982,1.9186181,33.83646,39.31608,0.154291,0.19531868,5.275817,0.03551151,1.254528
-74.43137,-32.43773,-1.7260077,0.00104357,341.78132,45.577187,27.013307,8.043742,1.9088426,33.752106,39.05694,0.281041,0.22221407,5.3089294,0.03534467,2.218752
-74.42843,-31.432056,-1.6797522,0.00111366,342.7499,45.28641,26.737135,8.057588,1.8903438,33.580776,38.566025,0.518543,0.25269586,5.3701513,0.03583563,4.292352
-74.42523,-30.426546,-1.6083776,0.00120659,343.74678,44.781063,26.340878,8.070904,1.8642399,33.352062,37.876957,0.888572,0.28009456,5.481634,0.039595325,7.433856
-74.42178,-29.421206,-1.5673621,0.00129338,345.68027,44.110406,25.87285,8.08269,1.8343044,33.197006,37.005817,1.412008,0.26967564,5.689291,0.048563525,9.248256
-74.4181,-28.416039,-1.41258,0.0014379,349.91783,42.79938,25.062071,8.08887,1.7827457,32.93163,35.69728,2.042999,0.32015824,6.065931,0.058348676,18.04032
-74.414185,-27.411053,-1.1564218,0.00156756,357.22572,41.56566,24.316302,8.085192,1.7371029,33.049255,34.741005,2.762389,0.40035975,6.576418,0.066356806,32.03712
-74.41005,-26.406254,-1.0266801,0.00185964,361.1472,40.870637,23.857137,8.081747,1.7090815,33.134377,34.139034,3.329373,0.46994454,6.8957647,0.071345545,43.44192
-74.12901,-59.601208,-1.8913565,0.00114708,337.45134,49.576003,27.805323,8.00189,1.9732693,34.618477,40.55717,0.0358,0.04868601,5.266233,0.014502642,0.04033152
-74.13369,-58.59563,-1.8795476,0.00110896,335.54202,49.70066,27.786864,8.0019245,1.971589,34.5988,40.625072,0.0385,0.057585858,5.290903,0.015254042,0.05308416
-74.13809,-57.589977,-1.8711315,0.00110722,333.66388,49.909282,27.796315,8.002622,1.9717857,34.55973,40.68192,0.0393,0.059175253,5.316521,0.015591633,0.05795712
-74.14221,-56.584255,-1.8692572,0.00112622,331.75433,50.05491,27.790172,8.003638,1.9709452,34.52346,40.70588,0.0406,0.063386716,5.337304,0.015872665,0.06417792
-74.14606,-55.57847,-1.864473,0.00117292,329.62936,50.01017,27.713418,8.005076,1.9652524,34.44119,40.60816,0.0413,0.06567172,5.344711,0.016346678,0.06853248
-74.14961,-54.572628,-1.8532708,0.00118642,328.75726,50.05637,27.703037,8.00633,1.9643295,34.417717,40.630505,0.0422,0.073877074,5.359892,0.016797338,0.08252928
-74.15289,-53.566746,-1.8423896,0.00122019,327.34954,50.10811,27.666403,8.006279,1.9614173,34.341553,40.580994,0.043,0.07873086,5.36056,0.017071663,0.09154944
-74.15588,-52.560825,-1.838666,0.00123485,325.66592,50.480686,27.707137,8.005368,1.9635127,34.30467,40.658733,0.0438,0.07998261,5.3607794,0.016954318,0.09497088
-74.158585,-51.554874,-1.8348482,0.00122626,323.1988,51.384624,27.86058,8.00358,1.9727736,34.28953,40.90477,0.0447,0.079556935,5.366056,0.016515154,0.0948672
-74.16101,-50.54891,-1.8291357,0.0012055,319.8563,52.611195,28.07512,8.001539,1.9857206,34.26686,41.223454,0.0452,0.08039892,5.3780084,0.016061322,0.09777024
-74.16315,-49.542927,-1.8246485,0.00117887,316.5574,53.734794,28.277395,7.999047,1.997827,34.248234,41.546665,0.0457,0.08087657,5.3960118,0.01579351,0.10119168
-74.16499,-48.53695,-1.8134515,0.00115057,313.83848,54.467127,28.410846,7.997514,2.005421,34.205547,41.795403,0.0467,0.082450844,5.4236143,0.016098835,0.1078272
-74.166565,-47.53097,-1.8058445,0.00108145,312.06357,54.8015,28.515505,7.997212,2.0110225,34.16222,41.988113,0.0484,0.08250105,5.485586,0.01749495,0.1161216
-74.16785,-46.525013,-1.8110263,0.000955293,312.52396,54.44825,28.579954,7.9981685,2.0140898,34.149887,42.09217,0.0513,0.084512785,5.586021,0.020295227,0.1327104
-74.168846,-45.519077,-1.8174342,0.000846728,315.00065,53.349864,28.543081,7.999887,2.010904,34.1536,42.004665,0.0551,0.08847457,5.6697098,0.023357528,0.150336
-74.16957,-44.513172,-1.8182329,0.000792315,318.0628,52.0601,28.437627,8.0016165,2.0036758,34.141647,41.797455,0.0586,0.092163086,5.705041,0.025557074,0.1648512
-74.17001,-43.50731,-1.8181533,0.000755467,321.01268,51.16137,28.380215,8.003608,2.0000732,34.172134,41.675175,0.0607,0.096362986,5.712248,0.026791711,0.1793664
-74.17018,-42.50149,-1.8172867,0.000747741,323.0992,50.518554,28.313676,8.006202,1.9958415,34.17433,41.532516,0.0612,0.09961146,5.6949914,0.027417893,0.191808
-74.170074,-41.495735,-1.8167343,0.000755387,325.14223,49.911942,28.2247,8.010848,1.990103,34.164402,41.351437,0.0609,0.10274227,5.653814,0.028146127,0.2063232
-74.1697,-40.49004,-1.8169222,0.000767032,327.8106,49.177308,28.104924,8.017151,1.9823574,34.159626,41.10717,0.0608,0.106248066,5.5871243,0.029373652,0.2249856
-74.16905,-39.484417,-1.8163457,0.000787444,331.07704,48.265964,27.939666,8.023587,1.9715684,34.143757,40.778946,0.0615,0.11078315,5.4961373,0.031103293,0.2529792
-74.168144,-38.478878,-1.8103315,0.000814427,334.34528,47.359165,27.758902,8.028209,1.9596748,34.120373,40.42,0.0631,0.1192328,5.402874,0.032941694,0.2975616
-74.16698,-37.473423,-1.8043885,0.000844918,336.89865,46.666,27.603587,8.030949,1.949347,34.094276,40.116875,0.0648,0.12914608,5.3318474,0.034450666,0.3597696
-74.16555,-36.468067,-1.7972465,0.00087962,338.44283,46.243634,27.4851,8.032662,1.9413179,34.05925,39.89542,0.0662,0.13945816,5.291999,0.035394183,0.4427136
-74.16387,-35.46281,-1.7920338,0.000917465,339.07932,46.078898,27.404727,8.0339155,1.9356649,34.01814,39.745533,0.0689,0.1490768,5.276654,0.03575813,0.5484672
