Temperature,Fe,O2,Silicate,Nitrate,pH,Phosphate,Salinity,SPCO2,Chla,PAR,DOC,NH4,Iceberg,NPP
10.582221,0.001816743,298.3644,1.1764629,0.006980526,8.018075,0.12300946,32.7975,38.777885,0.29365765,0.66471875,10.536719,0.00259649,0.017083051,2.236845197
11.910266,0.002636889,290.6869,1.1940903,0.008651007,8.000552,0.12237343,32.60395,40.676865,0.23370146,0.65981156,10.591743,0.002374046,0.011053676,2.299286269
5.0496774,0.002236589,343.43028,3.5213376,0.04734461,8.036381,0.12402597,30.127207,37.270622,0.07795727,0.73334336,8.453685,0.007814892,0.013781007,2.534174139
6.113017,0.001640889,340.92605,3.5850767,0.07978614,8.018901,0.12706184,30.609564,39.357136,0.09270585,0.7273616,8.502595,0.00851251,0.014495977,3.446313039
5.9077034,0.001442982,344.71112,3.6491684,0.07913657,8.011888,0.12721829,30.852098,39.051395,0.10573366,0.75688714,8.549149,0.006766014,0.017772989,4.507146478
5.2034016,0.001517737,347.10553,3.8360837,0.06773937,8.034256,0.1256142,30.27261,37.893257,0.14419324,0.7558394,8.489021,0.006541419,0.02285829,3.886444074
5.663008,0.00153248,345.37494,3.8544945,0.08946241,8.040652,0.12628044,30.392797,38.499332,0.24110796,0.743028,8.534889,0.007166088,0.029006983,4.520119645
5.4593024,0.001271339,344.54483,3.4840358,0.1389892,8.0552435,0.12903682,31.015423,36.629646,0.43709975,0.74676037,8.866141,0.009044657,0.025799353,6.944604595
5.8259683,0.001009768,339.2487,2.885739,0.23363318,8.071431,0.13399884,31.823624,34.567055,0.677369,0.7396261,9.571058,0.014075977,0.025940147,11.77437669
8.782784,0.000777123,324.4106,2.0391094,0.42819302,8.0516615,0.14305914,33.547054,35.555458,0.8545284,0.7526508,10.983755,0.025992746,0.034627261,24.89641091
7.9307895,0.000874397,325.1416,1.7936925,0.70959306,8.064454,0.16195534,33.93648,33.826523,0.8656774,0.6755167,10.911431,0.055976645,0.030705944,26.27166701
7.8358016,0.000704979,326.82905,1.5877322,0.6413631,8.072304,0.15563876,34.11045,33.458096,0.71987516,0.73185664,11.009514,0.03563285,0.016501336,30.26144966
7.629535,0.000713101,327.24866,1.3111735,0.4900465,8.065791,0.14322647,34.24746,32.7845,0.5274161,0.7323137,11.280968,0.030865627,0.026369586,27.547269
7.875376,0.000930914,323.60104,1.141238,0.27341742,8.06252,0.12676997,34.192707,33.019592,0.45532963,0.7345581,11.525105,0.023761997,0.022106922,20.7654897
7.8758874,0.00107015,321.55663,1.1215402,0.26898173,8.06244,0.12516502,34.17076,32.960976,0.5463556,0.7331035,11.566623,0.02427412,0.020879865,20.51971523
7.7041473,0.001206013,320.59562,1.1874778,0.56051364,8.071379,0.14172963,34.30272,32.230053,0.7501577,0.6991934,11.5616275,0.042423304,0.024240552,27.73539222
13.425997,0.002721242,287.57572,14.699662,0.023841905,7.8763275,0.20818946,25.779062,54.146324,0.2109666,0.72045654,10.351321,0.001357723,0.03068027,3.038648256
13.004445,0.002310126,290.0509,14.669802,0.004230126,7.889448,0.22214468,25.685392,52.897312,0.1553611,0.68835765,9.921925,0.000924895,0.026198352,0.877583186
12.575634,0.002076511,293.46037,14.799841,0.002169408,7.89654,0.23526268,25.79254,52.429756,0.16871787,0.6711616,9.652964,0.000787085,0.053934241,0.542975011
11.821695,0.001900867,298.0977,15.048394,0.002025006,7.8998375,0.2500005,25.77616,51.30104,0.23619147,0.6583765,9.415256,0.000754599,0.046724412,0.495253678
10.930978,0.001760462,303.84302,15.416485,0.001955328,7.900367,0.266362,25.768517,50.02699,0.327044,0.6350108,9.201865,0.000894844,0.053775426,0.543555256
10.0431385,0.001670099,310.69762,15.847582,0.001826953,7.9012585,0.28250655,25.786213,49.064873,0.41602613,0.6348932,8.982468,0.001089944,0.041893975,0.697235558
9.232287,0.001690741,317.53525,16.078888,0.002006995,7.9022837,0.292612,25.625664,48.025806,0.4693974,0.6398091,8.583281,0.001223489,0.039776579,0.913529519
8.285859,0.001851324,326.79373,15.741266,0.002510745,7.905462,0.29027372,25.005991,46.490948,0.4650133,0.6234485,7.846977,0.001340808,0.064209361,1.034089286
7.029848,0.002082684,336.96085,14.920144,0.002820517,7.9166856,0.27679274,24.148918,44.317883,0.4142657,0.6320574,7.085471,0.001096824,0.115493576,0.946758171
7.0825686,0.00224251,339.00344,14.134869,0.002939659,7.9358554,0.2580802,23.517244,44.13891,0.36409427,0.63191915,6.6913003,0.000903743,0.151526964,0.863223195
7.822737,0.002310135,335.8764,13.707323,0.003258799,7.9327664,0.24015317,23.19423,45.185547,0.335622,0.61539906,6.6631637,0.000936285,0.137762286,0.863093429
8.086923,0.002338898,334.141,13.596488,0.00354488,7.9276056,0.22479004,23.10962,45.612957,0.31692896,0.61432344,6.880003,0.000945449,0.144807411,0.864423322
8.67703,0.002348752,329.18525,13.6736045,0.003540912,7.91776,0.21260873,23.373594,46.709915,0.29778932,0.6352959,7.2952984,0.000898862,0.159899132,0.885072822
9.7333765,0.002389433,320.39255,13.810856,0.003678183,7.9247823,0.20455981,23.923944,48.49963,0.27985504,0.6440197,7.810136,0.0009406,0.733304837,0.924120576
10.603978,0.002663347,313.88405,13.904589,0.004160674,7.895349,0.19953799,24.320427,49.974197,0.26702893,0.64296895,8.244634,0.00097041,0.010704478,0.979080618
11.067618,0.00325197,310.10953,13.909725,0.005139349,7.8736086,0.1963276,24.55053,50.772285,0.25934077,0.64870036,8.394582,0.000965537,0.012730348,1.057287168
7.2801356,0.003645706,341.0054,12.705214,0.005287807,7.98981,0.17748916,22.550703,45.153366,0.25381456,0.6681451,6.5351245,0.000652864,0.011188408,0.792833806
9.511203,0.003489196,328.22794,12.727514,0.00410297,7.942055,0.17783733,22.985056,48.539577,0.25033212,0.6734571,6.5866606,0.000636702,0.009077692,0.825896736
12.244702,0.004088516,307.87948,12.610156,0.004450504,7.869475,0.17732228,23.117907,51.995083,0.23285464,0.67355096,6.5533468,0.000591326,0.018681694,0.971812754
-1.1833686,0.005225985,326.88436,3.799988,0.5303706,8.050697,0.11674401,23.978287,24.33161,0.42043193,0.17393927,4.189813,0.007060103,0.025335651,1.359213489
-1.1599498,0.004004535,343.53435,3.8100407,0.5192774,8.058864,0.12327007,24.861677,25.055796,0.46553375,0.3192407,4.7293315,0.008720189,0.024149362,3.021651372
-0.011187545,0.002239232,363.5859,3.726586,0.32107212,8.051047,0.1298896,29.060623,29.304201,0.56268467,0.54595447,6.2932293,0.007645966,0.038446137,6.120968291
1.7194282,0.001447101,361.19312,3.2759996,0.18892036,8.073007,0.1304928,30.812693,32.004593,0.6626478,0.629089,7.5239916,0.007548309,0.020611093,6.885141731
5.0181336,0.001182151,342.75857,2.6877148,0.0675746,8.08238,0.12529331,31.676432,36.016533,0.56230125,0.6602568,8.639653,0.00596872,0.025308499,4.97799686
8.408395,0.001148761,319.23744,2.2164586,0.011841988,8.063388,0.12109664,32.031357,40.2136,0.32436976,0.66642976,9.469374,0.003447157,0.04526909,2.656055681
10.015217,0.001253546,305.3823,1.8609279,0.006264463,8.039397,0.120285826,32.297337,41.51225,0.24911927,0.64176315,9.893064,0.002917929,0.045142998,1.95033153
10.024956,0.001477943,301.32216,1.4906684,0.004937027,8.028828,0.12122847,32.6691,39.99598,0.2842892,0.6741445,10.253304,0.002190591,0.029218654,1.810725062
10.772011,0.001998505,297.4645,1.243137,0.005098831,8.013436,0.1227729,32.825996,39.956818,0.26144102,0.67251444,10.494068,0.00201218,0.018517456,1.842662961
5.62592,0.002441064,337.11493,3.612605,0.025046296,8.019242,0.12171417,30.233955,38.766277,0.074832446,0.74672973,8.443606,0.006602747,0.024001994,2.048086011
5.67149,0.002252515,340.38678,3.8207,0.027973536,8.028582,0.1223682,30.329817,39.167217,0.07679479,0.72509,8.465193,0.007749168,0.01872164,1.982349262
6.2242455,0.002044723,341.62882,3.966621,0.042196625,8.014015,0.12319435,30.567198,40.429897,0.07989347,0.75476575,8.467502,0.006560039,0.023906989,2.730178276
5.246277,0.001982115,345.98938,4.1954946,0.039034636,8.033549,0.12203514,29.954134,38.82415,0.091999624,0.7550101,8.373669,0.006459523,0.031051598,2.44795945
5.3255706,0.002063203,346.44887,4.332779,0.0393493,8.052606,0.12101343,29.790949,39.062927,0.13248331,0.7382031,8.348578,0.006362937,0.029230286,2.371421215
5.133178,0.001856742,347.20987,4.300629,0.04641127,8.06341,0.12129776,29.91995,38.480396,0.21654584,0.7405714,8.396418,0.006265498,0.026385641,2.862825224
5.07819,0.001570048,346.66592,3.9933478,0.06850084,8.068188,0.12367622,30.523172,37.52422,0.3410058,0.7313002,8.587286,0.007028764,0.019745875,4.232070374
5.3034563,0.001177215,342.11564,3.4678606,0.10486491,8.070001,0.12650772,31.105598,36.115273,0.43849373,0.7404359,8.97844,0.008352498,0.051936543,6.43654823
6.186923,0.000828889,335.17006,2.6705426,0.198875,8.078733,0.13196496,32.477104,35.229572,0.50182553,0.74536276,9.6731745,0.013056238,0.05200114,11.4101022
7.257905,0.000632041,327.3222,1.958689,0.22890915,8.081805,0.1314226,33.40024,34.941044,0.40576997,0.7446733,10.434466,0.015919517,0.055786596,15.00817974
8.268895,0.000580336,320.46297,1.3948572,0.22116696,8.055733,0.12680884,34.05304,34.765594,0.31443205,0.7386582,11.245203,0.01953863,0.044545818,16.3781689
8.371372,0.000704789,318.3035,1.1651174,0.21806982,8.050013,0.1235424,34.194363,34.095215,0.35531507,0.7431927,11.593106,0.021377522,0.033822389,17.48123908
8.90252,0.000624882,313.9179,1.0257355,0.17527811,8.056555,0.11881888,34.258617,34.348778,0.3877778,0.73936516,11.850728,0.020404384,0.058421909,16.31013512
9.145054,0.000596928,311.0831,0.9794743,0.24785183,8.068593,0.120941695,34.400616,34.05592,0.52038854,0.72566193,12.0581025,0.026425943,0.14629585,19.33940344
12.10182,0.002415426,296.28676,15.1676675,0.007158491,7.890409,0.23451526,25.28412,51.61623,0.16163418,0.697422,9.669561,0.001095028,0.205652062,1.414939208
11.509796,0.002042026,299.9081,15.239492,0.002589846,7.8971057,0.25051535,25.24521,50.397167,0.15350159,0.6772234,9.302053,0.000822811,2.247056122,0.631171855
11.333383,0.001859119,301.8708,15.431308,0.002041972,7.899587,0.26169585,25.44869,50.40895,0.1980562,0.66683286,9.212862,0.00077407,0.014817932,0.518389321
10.914462,0.001739316,304.55664,15.67519,0.001898719,7.9014444,0.2719193,25.519485,49.893864,0.26992324,0.66501105,9.160009,0.000816495,0.013085371,0.528908694
10.32612,0.001657117,308.43377,15.976008,0.001868971,7.898807,0.2823612,25.590702,49.14762,0.35464964,0.63598114,9.098842,0.001049337,0.008430319,0.620790843
9.716131,0.001626525,313.19812,16.272072,0.001834417,7.899754,0.29182684,25.6396,48.430275,0.43767088,0.64167744,8.956438,0.00125381,0.015686925,0.802053239
9.045109,0.001686886,319.3474,16.30294,0.001970016,7.9053965,0.29566162,25.435211,47.575035,0.47966372,0.6497157,8.549483,0.00133935,0.025774288,0.981922072
8.433183,0.001871593,326.82437,15.812542,0.002353207,7.9085207,0.2898351,24.855463,46.658016,0.45880623,0.63047206,7.8023286,0.00135618,0.024093543,1.052865631
7.319104,0.002096621,335.9735,14.925431,0.002674045,7.9194403,0.2753607,24.075037,44.858124,0.40328564,0.6311582,7.0718885,0.0011236,0.028390755,0.94892388
7.1727014,0.002246,338.89252,14.129135,0.002799913,7.9361362,0.25775298,23.525896,44.495476,0.3570983,0.63410544,6.693948,0.000902159,0.028356993,0.839630458
7.5410347,0.002297352,337.22383,13.683899,0.003122908,7.93545,0.24145104,23.216763,44.854607,0.32986898,0.615204,6.6572037,0.000905596,0.033834696,0.806264762
7.651209,0.002296163,335.67965,13.572353,0.003389327,7.929296,0.22836214,23.179054,44.974403,0.31012762,0.6149395,6.8703205,0.000907733,0.029322395,0.788756901
8.860273,0.002275064,327.0965,13.64692,0.003397065,7.912808,0.21773942,23.555431,47.0699,0.2930097,0.6224025,7.2808135,0.000889652,0.023876787,0.820332438
9.865355,0.002328697,318.42238,13.795275,0.003374776,7.915962,0.20997078,24.138853,48.767315,0.27962372,0.64706206,7.7620707,0.000849652,0.035090356,0.854566226
10.590859,0.002651244,313.3491,13.86124,0.003583986,7.904696,0.20292435,24.449131,50.038418,0.2689442,0.6487705,8.07572,0.000833667,0.03300334,0.867036618
11.27268,0.003201849,309.75062,13.76733,0.004772559,7.8975925,0.19569657,24.371986,51.082577,0.25892377,0.65402377,8.042906,0.000804547,0.027611301,0.963941949
9.355414,0.003860865,329.30627,12.486973,0.009318892,7.9430995,0.16250987,21.66552,47.589924,0.25385883,0.6585796,6.3957856,0.000616887,0.021540311,1.118486984
9.035275,0.003666918,332.27226,12.625565,0.005503573,7.971865,0.1664499,21.828053,47.334415,0.25690554,0.6749986,6.472234,0.000595609,0.021640928,0.841056245
8.072419,0.003278805,335.33782,12.806183,0.004235174,7.992903,0.17439501,22.624313,46.19184,0.26128627,0.69434625,6.594862,0.000610551,0.021630521,0.754942188
10.479645,0.003557568,319.7965,12.9216695,0.005805538,7.8823647,0.17819059,23.205036,49.90396,0.25685548,0.6900642,6.6854167,0.000627432,0.0250114,1.056033677
-1.1474544,0.005488394,321.75478,3.8433617,0.54782175,8.019636,0.115768176,23.356838,23.98063,0.45971674,0.13951111,4.0329127,0.005736193,0.027565232,1.010002867
-1.2216135,0.004491743,332.87135,4.07481,0.6263765,8.024296,0.12727847,24.570452,25.157486,0.5107362,0.1930948,4.29423,0.007756842,0.026532989,1.56980789
-1.2633078,0.00367025,346.4536,4.1701035,0.58606657,7.992239,0.13131286,24.978937,25.584312,0.53675234,0.2472843,4.797303,0.008945523,0.023022864,2.34706502
-0.96651644,0.002007323,369.389,4.093863,0.43781652,8.04913,0.14119183,29.63619,29.202536,0.66162995,0.47283745,6.1912746,0.009459323,0.050222396,5.436546854
0.5519941,0.001533972,365.99162,3.5687978,0.27408096,8.076006,0.1372354,30.764244,30.813248,0.73962065,0.61604977,7.2290297,0.008414195,0.051035702,7.35348596
4.373055,0.001389213,348.3375,3.0194677,0.07184952,8.078239,0.12583112,31.22018,35.44551,0.542947,0.6589195,8.329178,0.006518739,0.050413596,5.025002365
7.7429085,0.001459491,325.83484,2.5393784,0.019210784,8.053757,0.12279705,31.7562,39.642796,0.3382125,0.6484992,9.188555,0.004646639,0.050965265,3.1595691
9.751111,0.001778227,307.82092,2.0122353,0.006307071,8.03092,0.12122756,32.263657,41.156116,0.2761633,0.6776862,9.86487,0.002655531,0.034989238,1.913233893
11.74866,0.002303635,295.8588,1.531553,0.005067278,8.011908,0.12134403,32.796825,42.840336,0.22815393,0.6634741,10.316195,0.00198107,0.074457481,1.701464072
5.2390213,0.002875906,336.71853,3.929186,0.009156569,8.036409,0.12025779,29.87494,38.590096,0.08586653,0.73915863,8.447711,0.005770065,0.14392353,1.410314976
6.0016427,0.002744443,336.22858,4.1792355,0.010659805,8.038727,0.119742836,30.04065,40.18853,0.086691005,0.75629115,8.450433,0.005290433,0.100357989,1.60126689
5.079646,0.002646579,341.80287,4.3839156,0.012312828,8.050043,0.11879894,29.59476,38.669796,0.09581452,0.767721,8.369805,0.005069708,0.157179433,1.626508823
5.466987,0.002578548,342.8067,4.547253,0.01654755,8.050267,0.11784627,29.47323,39.349373,0.12157914,0.7505398,8.327336,0.005385383,0.128046312,1.729498314
4.970926,0.002412511,345.87315,4.6483395,0.021266093,8.0557375,0.11738466,29.410599,38.472607,0.17469707,0.7529441,8.3073275,0.005355721,0.413177639,1.899669335
4.9094887,0.002037383,347.53323,4.6040574,0.03238829,8.060349,0.119290926,29.7285,38.46985,0.27561985,0.74640167,8.305746,0.005710077,2.572955539,2.480380704
5.0119348,0.001717651,346.82083,4.4177077,0.042174066,8.059249,0.1207999,29.939178,38.011715,0.3982185,0.7451679,8.384663,0.005824589,0.019042044,3.193552604
5.611131,0.0013216,340.98637,3.87748,0.07134205,8.074016,0.1238982,30.78573,37.61315,0.50105184,0.7347161,8.741688,0.007317758,0.019882003,4.87347529
7.163924,0.000892865,328.65286,2.9669593,0.07765781,8.079084,0.1244001,32.002197,37.92767,0.46224953,0.7355787,9.511073,0.008299821,0.015914139,6.603182623
8.691088,0.000594993,316.9595,1.9222558,0.11386136,8.063,0.12342868,33.44361,37.684414,0.3808268,0.7306395,10.591161,0.011970213,0.023444732,9.648010829
8.563819,0.000487551,315.328,1.2749112,0.18229298,8.049419,0.1234856,34.071796,35.267292,0.3371775,0.7402064,11.325363,0.017916218,0.022171677,13.59239305
9.417623,0.000418755,308.7963,1.0217418,0.107002765,8.048058,0.11548578,34.173702,35.691803,0.2889641,0.7384014,11.788688,0.014519999,0.029214644,11.48567144
9.772915,0.000369232,304.84697,0.90983463,0.09066097,8.060161,0.11177328,34.272793,35.704254,0.33238725,0.7247967,12.045333,0.014307518,0.027681273,11.18186934
12.12955,0.003087934,297.93566,15.490503,0.06999681,7.8751106,0.22034493,24.896889,52.71938,0.25975754,0.7252819,9.819781,0.002737476,0.021700475,6.727376333
10.631221,0.002273214,306.26315,15.3548485,0.006922175,7.89604,0.2462819,24.715187,49.213432,0.16777444,0.6946394,9.090717,0.001084399,0.021403006,1.266861151
10.081401,0.001902127,310.06932,15.530075,0.002373997,7.89738,0.2623808,24.719688,48.183113,0.17216869,0.67627877,8.849764,0.000855988,0.024306562,0.600842292
10.027414,0.001733194,311.31476,15.828414,0.001924756,7.899394,0.27369673,24.952007,48.378124,0.22062234,0.6691854,8.891488,0.000881303,0.023476457,0.554283752
9.999578,0.001646047,311.834,16.113702,0.001835561,7.901193,0.28267028,25.112478,48.473682,0.28616725,0.66938263,8.964147,0.000987413,0.023365506,0.613820084
9.788157,0.001606937,313.55458,16.371734,0.001863938,7.899587,0.2903571,25.255507,48.33674,0.3644612,0.6478918,8.988655,0.001262468,0.021024306,0.751268432
9.45449,0.00161897,316.5328,16.528925,0.001906836,7.8993354,0.29562507,25.321823,48.013214,0.44337809,0.6416247,8.864424,0.001539634,0.025178698,0.919341198
8.898265,0.001711618,321.75028,16.384613,0.001965118,7.9060016,0.29513022,25.132633,47.238148,0.480333,0.6427974,8.437861,0.001567937,0.020161937,1.045816946
8.294219,0.001920549,328.15102,15.71721,0.002257919,7.9118786,0.2859931,24.614885,46.319866,0.4547364,0.6371862,7.672359,0.001349672,0.023299845,1.04051361
7.331294,0.002151644,336.26547,14.7517705,0.00263907,7.9188805,0.2697782,23.863695,44.748566,0.39934737,0.6303,6.966728,0.001082593,0.030485209,0.907504197
7.0216637,0.002306408,340.52292,13.956874,0.002880875,7.9359484,0.25275355,23.345839,44.318768,0.35412353,0.63296384,6.632961,0.000879449,0.025455982,0.798649736
6.9029536,0.002377592,341.01686,13.503873,0.003241653,7.9416995,0.23718915,22.966438,43.822403,0.3268076,0.6225637,6.5856213,0.000823941,0.022399584,0.74415868
7.260228,0.002356113,337.51997,13.41106,0.003502347,7.9379354,0.2258121,23.003029,44.188656,0.30766675,0.61863714,6.8083215,0.000836802,0.030856486,0.727549828
9.186575,0.002287566,324.96086,13.527506,0.003554831,7.9231043,0.21698802,23.533623,47.356518,0.29194783,0.6281102,7.2244112,0.000827088,0.048811829,0.789557311
10.338232,0.002334916,315.73427,13.684726,0.003278007,7.9253325,0.20921616,24.12206,49.409622,0.28197456,0.6457668,7.6469425,0.000771597,0.05918665,0.810335664
10.748333,0.002625798,312.43807,13.6953285,0.003435705,7.936541,0.19978288,24.18843,50.026905,0.2735563,0.64685667,7.816174,0.000765906,0.051225316,0.811494516
10.256698,0.003101834,317.7484,13.406711,0.004440498,7.9307036,0.18605682,23.427813,48.954185,0.26554702,0.64715934,7.519089,0.000739458,0.056217447,0.829005581
9.38107,0.003639968,330.68168,12.890677,0.00667609,7.8870764,0.16999224,22.220823,47.947002,0.25897706,0.6503291,6.9183996,0.000694271,0.043878015,0.93185303
7.634912,0.003768969,343.06106,12.613771,0.007511489,7.8889956,0.16317717,21.792631,45.22727,0.25640227,0.6476267,6.5800925,0.000675874,0.086810115,0.880578501
7.4092026,0.003748816,344.78882,12.44314,0.006323658,7.9361973,0.16041128,21.44946,44.61592,0.25495718,0.6647122,6.3936915,0.000619293,0.118990979,0.787459553
7.1318192,0.003421809,346.5653,12.538035,0.004421464,7.982596,0.16296588,21.703793,44.462833,0.25868686,0.690525,6.41997,0.000587326,0.157946579,0.672115346
8.022391,0.003201569,340.95874,12.663761,0.003999639,7.996471,0.16640511,21.980978,45.996357,0.26588852,0.6947188,6.4917607,0.000608083,0.198781525,0.716118382
8.853492,0.003120686,331.75862,12.84335,0.003741094,7.9787426,0.1726403,22.637037,47.312042,0.26965796,0.69864035,6.618192,0.000627514,0.106187872,0.781322734
11.148127,0.003713118,315.78982,12.990596,0.006221093,7.8768106,0.17789127,23.275234,50.7679,0.25842336,0.6829786,6.7411833,0.00065361,0.33289914,1.156671291
-1.120111,0.005874016,317.40886,3.8106742,0.5434368,7.9212976,0.11320528,23.156174,23.741,0.43742938,0.15600154,3.9332127,0.005029461,0.019567954,1.08514391
-1.1859608,0.004941275,332.05932,4.1650217,0.6212179,7.940173,0.12523825,24.662764,25.549,0.45377866,0.22344327,4.16481,0.00624717,0.020855692,1.736490079
-1.1041235,0.003937741,350.64784,4.4999467,0.58759906,7.9477324,0.13081271,26.123781,27.530947,0.46714416,0.29630852,4.5392867,0.006812501,0.021306588,2.348803423
-1.0458481,0.002656453,368.63172,4.7178045,0.5592792,8.029586,0.14140503,28.540419,29.707739,0.5387724,0.31813174,5.253359,0.008829649,0.024998796,2.852737367
-1.0918654,0.002002613,372.85766,4.3815076,0.4946111,8.060415,0.14466257,29.735163,29.73083,0.65760675,0.39368582,5.9451456,0.010444922,0.028303529,4.350731098
-0.43055132,0.001707987,370.1117,3.8159678,0.28251632,8.078455,0.13645281,30.290127,29.679823,0.7173846,0.5981441,6.874751,0.008124696,0.034863976,6.903968774
2.248767,0.001521021,360.18267,3.3126664,0.117406285,8.082951,0.12941654,31.016768,32.917152,0.626106,0.6589762,7.963245,0.00753308,0.040363212,5.906408026
6.5929294,0.001817836,333.32422,2.8524061,0.0172565,8.057579,0.12136904,31.195906,38.09916,0.34949277,0.6770422,8.970403,0.00375975,0.028468357,2.761026497
10.93376,0.00236868,305.0988,2.412653,0.008123179,8.020004,0.1189025,31.817522,43.8096,0.21390838,0.68289727,9.649823,0.002461327,0.02415601,1.876273528
11.850448,0.003313716,296.25493,2.6848018,0.027937002,8.00426,0.11473522,31.336025,45.64903,0.17225523,0.6973836,9.556433,0.002691931,0.02196697,3.217736068
5.8863707,0.002892663,340.4004,4.7699935,0.018320776,8.014514,0.11568613,29.288073,40.111633,0.18692511,0.7517161,8.2943,0.004880486,0.030626711,1.881174067
5.356108,0.002525798,345.1691,4.837001,0.023774604,8.027413,0.116292314,29.305805,39.41271,0.29945315,0.74232996,8.223169,0.00520271,0.02454583,2.230514807
4.843311,0.002296126,348.2694,4.9304953,0.039319042,8.0424185,0.116792806,29.30514,38.57522,0.5505812,0.7394675,8.166434,0.005509682,0.020571355,2.805230776
4.7082276,0.00181933,346.9741,4.5128395,0.046138248,8.059727,0.12066943,29.785511,37.66524,0.67003054,0.71897924,8.236215,0.006159298,0.019252005,3.053506326
5.6758723,0.00127765,338.1753,3.846289,0.048352453,8.061579,0.12346344,30.657707,37.749443,0.6027605,0.72269154,8.707399,0.006381434,0.020846827,3.96030187
7.493548,0.000825823,324.64838,2.843824,0.06863425,8.066452,0.12424245,32.108715,38.446503,0.4951996,0.7192053,9.54941,0.008118969,0.019110576,6.023322778
8.0467415,0.000520067,318.10352,1.8249053,0.12775572,8.055068,0.12465708,33.486305,36.67811,0.40722068,0.7253768,10.530372,0.011990911,0.018610572,9.598574131
8.823456,0.000380593,311.99545,1.2542834,0.09258702,8.04988,0.11850319,33.95638,36.227753,0.3176898,0.72404385,11.213318,0.011638786,0.02400876,9.291994963
9.112706,0.000309773,308.33176,1.0067883,0.068522415,8.061987,0.11381857,34.07964,36.000507,0.3390452,0.7086551,11.497885,0.010926996,0.032742086,8.434603354
11.1197,0.003098377,304.59502,15.606756,0.11325569,7.870707,0.22873536,24.41261,51.12254,0.28618722,0.7263113,9.135957,0.002573906,0.039540796,8.277621466
9.838545,0.002239721,312.10852,15.382636,0.009304191,7.8950095,0.24983313,24.29536,47.93555,0.18166001,0.69303983,8.636033,0.001088065,0.040989283,1.330455249
9.351235,0.001861978,316.19623,15.612782,0.002332113,7.896077,0.2649289,24.419323,47.234573,0.18741179,0.6770377,8.56022,0.0009226,0.064493133,0.620118063
9.302839,0.001688479,317.45267,15.960008,0.001965711,7.8993664,0.27602556,24.60121,47.364037,0.22931029,0.66624665,8.669319,0.00105567,0.063122887,0.633370545
9.366192,0.001616609,317.74312,16.282871,0.001845183,7.904947,0.28492478,24.766272,47.593216,0.28712125,0.6532329,8.801234,0.001310515,0.056405839,0.733166215
9.182259,0.001601593,319.19762,16.513819,0.001831274,7.9065704,0.29157678,24.919355,47.476376,0.35975612,0.64731175,8.835213,0.001620729,0.045540761,0.891315125
8.805733,0.00164448,321.95818,16.555531,0.00184115,7.9049816,0.29424398,24.975618,46.994804,0.43597183,0.64042276,8.670714,0.001760062,0.086715084,1.022802267
8.432996,0.001777437,325.67635,16.234102,0.001976224,7.911387,0.2903519,24.797607,46.481846,0.47545342,0.64446014,8.182063,0.001634119,0.119814483,1.097448342
8.028248,0.002023127,330.82744,15.355367,0.002334188,7.9185667,0.2765918,24.203812,45.79603,0.45275653,0.64564675,7.3844423,0.001258268,0.187617738,1.007360582
7.333786,0.002269156,338.1992,14.324731,0.002722475,7.9204707,0.25828392,23.443598,44.684784,0.39859267,0.63081735,6.744356,0.000977544,0.23684521,0.844638399
6.6779656,0.002441207,343.99918,13.573178,0.002981003,7.935956,0.24150914,22.909378,43.678715,0.35289756,0.63724965,6.4924564,0.00079389,0.108181068,0.736820033
6.1525893,0.002537137,345.77727,13.1828645,0.003403725,7.946067,0.22737501,22.516811,42.466755,0.32469275,0.6437023,6.4626713,0.000709413,0.458979523,0.678194208
6.9720407,0.00248214,339.4967,13.151293,0.003847123,7.951223,0.21823474,22.69862,43.53257,0.30596319,0.6218264,6.7188935,0.000784658,5.115530333,0.688582633
8.747804,0.002377006,326.9795,13.312096,0.003834212,7.9380393,0.21142668,23.216244,46.187798,0.2923106,0.62460726,7.111062,0.000785952,0.023857451,0.733145904
9.9699545,0.002374922,317.8846,13.475604,0.003594595,7.9586444,0.2043292,23.733046,48.286842,0.28397242,0.63748354,7.4493624,0.000739231,0.026313205,0.766062282
10.370987,0.002556115,314.94683,13.483064,0.00348863,7.9640636,0.1942847,23.71939,48.970184,0.27603866,0.6436403,7.547202,0.000729563,0.032238774,0.76942027
9.347411,0.002871542,323.25655,13.210591,0.003877033,7.906184,0.18112906,22.880589,47.10444,0.2687686,0.64555544,7.2665815,0.00070523,0.032615881,0.727314308
7.3855286,0.003187895,339.12763,12.854222,0.004550409,7.885714,0.1701132,22.009754,44.11175,0.2628483,0.66099113,6.8752198,0.000655735,0.03677435,0.674547513
6.570388,0.003380032,347.02933,12.487246,0.005748502,7.872383,0.16195908,21.285065,42.75259,0.2613922,0.6769124,6.504528,0.000626199,0.036523222,0.716248293
5.4950533,0.003519126,351.07815,12.199302,0.006378409,7.9248238,0.15727228,20.668417,40.47662,0.26094328,0.6771543,6.2489915,0.000620685,0.028109557,0.705204818
6.506894,0.003307505,350.02872,12.360431,0.006392184,7.971405,0.1600145,21.207708,42.767067,0.2662673,0.68945336,6.3045453,0.000642683,0.028763329,0.808966974
7.3500757,0.003125173,343.24622,12.584418,0.006044789,7.988846,0.16523531,21.86835,44.43564,0.27536906,0.69165546,6.4242794,0.000678219,0.024297648,0.886878865
